OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,TotalAmount
1837,765,479,2023-11-26,1,9533.68,9533.68
2027,381,479,2023-03-29,3,9533.68,28601.04
2095,663,479,2024-04-05,2,9533.68,19067.36
2161,841,479,2023-03-08,1,9533.68,9533.68
2289,228,479,2023-07-19,3,9533.68,28601.04
2704,211,479,2023-03-11,4,9533.68,38134.72
365,901,4,2024-11-30,1,7203.96,7203.96
1320,215,4,2023-02-22,2,7203.96,14407.92
1652,843,4,2024-03-09,4,7203.96,28815.84
2047,187,4,2023-08-25,4,7203.96,28815.84
2132,849,4,2023-02-16,3,7203.96,21611.88
2150,515,4,2024-07-22,3,7203.96,21611.88
366,283,191,2024-01-07,2,7649.7,15299.4
399,215,191,2024-03-03,2,7649.7,15299.4
503,891,191,2023-08-01,1,7649.7,7649.7
557,43,191,2023-06-01,2,7649.7,15299.4
1006,490,191,2023-05-14,2,7649.7,15299.4
1928,588,191,2023-11-02,3,7649.7,22949.1
2390,16,191,2024-05-10,3,7649.7,22949.1
373,924,209,2024-09-24,2,3483.65,6967.3
442,803,209,2023-09-18,2,3483.65,6967.3
589,528,209,2023-03-06,1,3483.65,3483.65
665,88,209,2024-10-26,1,3483.65,3483.65
1002,789,209,2023-01-23,1,3483.65,3483.65
1020,616,209,2023-04-16,4,3483.65,13934.6
1982,570,209,2023-02-25,1,3483.65,3483.65
2567,142,209,2023-04-14,3,3483.65,10450.95
374,846,272,2024-01-06,1,1670.38,1670.38
679,341,272,2024-02-26,1,1670.38,1670.38
1238,511,272,2024-12-08,4,1670.38,6681.52
375,69,143,2024-02-23,2,7137.76,14275.52
1272,532,143,2024-06-18,1,7137.76,7137.76
1552,255,143,2023-11-06,4,7137.76,28551.04
1562,762,143,2024-09-14,1,7137.76,7137.76
1642,926,143,2023-10-08,3,7137.76,21413.28
2762,118,143,2024-07-08,4,7137.76,28551.04
378,59,308,2024-10-19,1,2616.89,2616.89
417,574,308,2024-07-09,4,2616.89,10467.56
869,822,308,2024-06-10,3,2616.89,7850.67
1145,781,308,2024-07-10,4,2616.89,10467.56
1546,699,308,2024-09-19,4,2616.89,10467.56
1792,152,308,2024-08-12,1,2616.89,2616.89
1838,143,308,2024-02-13,2,2616.89,5233.78
2185,314,308,2024-05-06,4,2616.89,10467.56
379,33,69,2023-08-31,2,7642.88,15285.76
699,283,69,2024-02-11,4,7642.88,30571.52
953,235,69,2024-06-03,4,7642.88,30571.52
1270,296,69,2024-08-14,3,7642.88,22928.64
1276,156,69,2024-10-18,1,7642.88,7642.88
1688,390,69,2024-07-28,1,7642.88,7642.88
1833,446,69,2024-07-26,3,7642.88,22928.64
2199,523,69,2023-06-25,4,7642.88,30571.52
2398,907,69,2023-07-27,3,7642.88,22928.64
2745,908,69,2023-04-24,3,7642.88,22928.64
2811,507,69,2024-01-05,2,7642.88,15285.76
2859,765,69,2023-02-07,4,7642.88,30571.52
380,318,247,2024-05-26,4,5874.25,23497.0
624,956,247,2024-07-23,3,5874.25,17622.75
847,7,247,2023-11-25,4,5874.25,23497.0
1112,925,247,2023-02-11,3,5874.25,17622.75
1722,293,247,2023-02-22,3,5874.25,17622.75
2735,52,247,2023-09-02,4,5874.25,23497.0
381,50,261,2024-07-08,4,6407.2,25628.8
1645,308,261,2024-09-08,1,6407.2,6407.2
2430,331,261,2024-03-12,2,6407.2,12814.4
2926,542,261,2023-07-27,1,6407.2,6407.2
382,880,276,2023-04-05,4,2788.32,11153.28
439,778,276,2024-03-31,2,2788.32,5576.64
547,644,276,2023-03-28,1,2788.32,2788.32
1228,722,276,2024-03-17,1,2788.32,2788.32
1932,552,276,2024-07-27,1,2788.32,2788.32
2473,336,276,2024-09-01,2,2788.32,5576.64
2643,895,276,2023-12-11,3,2788.32,8364.960000000001
2922,914,276,2024-01-02,3,2788.32,8364.960000000001
383,489,79,2023-08-14,1,8486.68,8486.68
618,509,79,2024-12-08,2,8486.68,16973.36
626,865,79,2023-07-11,4,8486.68,33946.72
646,549,79,2024-03-03,4,8486.68,33946.72
770,18,79,2023-06-11,3,8486.68,25460.04
968,932,79,2023-05-21,4,8486.68,33946.72
1107,366,79,2024-06-24,3,8486.68,25460.04
1219,14,79,2023-01-09,2,8486.68,16973.36
2292,436,79,2024-05-17,4,8486.68,33946.72
2636,730,79,2023-09-12,2,8486.68,16973.36
386,197,258,2024-12-18,4,4594.07,18376.28
1446,184,258,2024-10-28,4,4594.07,18376.28
1525,412,258,2023-09-03,1,4594.07,4594.07
1937,761,258,2024-12-30,1,4594.07,4594.07
2180,25,258,2023-10-18,1,4594.07,4594.07
2400,341,258,2023-05-03,1,4594.07,4594.07
387,891,93,2023-03-08,4,9263.81,37055.24
671,3,93,2023-12-29,4,9263.81,37055.24
1283,805,93,2024-08-15,4,9263.81,37055.24
1886,237,93,2023-11-23,4,9263.81,37055.24
2125,651,93,2024-06-06,4,9263.81,37055.24
2480,424,93,2024-12-27,2,9263.81,18527.62
2499,923,93,2023-09-11,2,9263.81,18527.62
388,450,13,2024-01-31,3,6003.58,18010.739999999998
446,792,13,2023-11-24,2,6003.58,12007.16
758,495,13,2024-11-29,2,6003.58,12007.16
1031,300,13,2023-10-19,4,6003.58,24014.32
1477,201,13,2024-07-23,1,6003.58,6003.58
1505,188,13,2023-06-26,3,6003.58,18010.739999999998
2203,685,13,2024-10-24,1,6003.58,6003.58
2209,576,13,2023-10-09,4,6003.58,24014.32
2442,898,13,2023-09-26,4,6003.58,24014.32
389,990,260,2024-09-03,4,5591.11,22364.44
734,662,260,2023-08-24,2,5591.11,11182.22
1676,683,260,2024-12-27,1,5591.11,5591.11
2352,278,260,2024-02-25,3,5591.11,16773.329999999998
2769,480,260,2024-01-26,1,5591.11,5591.11
390,559,426,2023-01-12,2,6463.91,12927.82
709,856,426,2024-06-11,1,6463.91,6463.91
768,646,426,2023-10-20,3,6463.91,19391.73
1321,88,426,2024-06-03,3,6463.91,19391.73
1426,424,426,2023-05-16,1,6463.91,6463.91
1893,514,426,2024-08-24,3,6463.91,19391.73
1971,509,426,2024-07-24,1,6463.91,6463.91
2329,367,426,2024-01-19,4,6463.91,25855.64
2541,941,426,2023-12-25,4,6463.91,25855.64
393,289,189,2024-02-11,1,2285.38,2285.38
534,370,189,2023-06-04,3,2285.38,6856.14
636,570,189,2023-08-20,2,2285.38,4570.76
767,485,189,2023-02-08,4,2285.38,9141.52
1155,508,189,2024-12-23,4,2285.38,9141.52
1385,192,189,2023-08-18,4,2285.38,9141.52
1589,109,189,2023-01-09,1,2285.38,2285.38
2320,653,189,2024-10-20,1,2285.38,2285.38
2404,879,189,2024-06-01,2,2285.38,4570.76
2421,792,189,2023-04-05,2,2285.38,4570.76
394,141,95,2024-04-24,2,4014.8,8029.6
607,870,95,2023-02-22,3,4014.8,12044.400000000001
1859,530,95,2023-04-24,2,4014.8,8029.6
395,84,105,2024-10-08,1,9949.09,9949.09
704,277,105,2024-09-26,1,9949.09,9949.09
744,963,105,2024-10-17,3,9949.09,29847.27
985,704,105,2024-11-14,1,9949.09,9949.09
1634,180,105,2023-03-30,4,9949.09,39796.36
1674,139,105,2023-03-15,2,9949.09,19898.18
2574,401,105,2024-12-23,2,9949.09,19898.18
400,526,366,2023-06-07,2,2740.08,5480.16
724,848,366,2023-03-20,4,2740.08,10960.32
1052,195,366,2024-09-12,1,2740.08,2740.08
1550,799,366,2023-05-11,2,2740.08,5480.16
1617,733,366,2024-10-13,4,2740.08,10960.32
401,215,256,2024-02-20,1,7225.94,7225.94
638,123,256,2023-08-21,2,7225.94,14451.88
1602,156,256,2024-09-12,2,7225.94,14451.88
1637,479,256,2023-12-18,3,7225.94,21677.82
2864,756,256,2023-01-01,4,7225.94,28903.76
403,128,478,2024-01-06,1,4012.54,4012.54
1373,899,478,2024-08-07,1,4012.54,4012.54
1588,731,478,2024-02-04,1,4012.54,4012.54
1747,872,478,2024-01-28,3,4012.54,12037.619999999999
2087,885,478,2024-03-03,2,4012.54,8025.08
2287,195,478,2023-06-10,2,4012.54,8025.08
2573,556,478,2024-04-22,3,4012.54,12037.619999999999
2909,442,478,2024-05-11,2,4012.54,8025.08
405,477,267,2023-09-19,1,5676.56,5676.56
1291,968,267,2024-12-10,4,5676.56,22706.24
1341,276,267,2024-03-20,3,5676.56,17029.68
2606,724,267,2023-04-17,1,5676.56,5676.56
408,29,298,2023-10-07,2,3835.41,7670.82
579,802,298,2023-01-09,4,3835.41,15341.64
804,584,298,2024-01-14,1,3835.41,3835.41
1129,652,298,2023-04-16,4,3835.41,15341.64
1421,190,298,2024-02-18,3,3835.41,11506.23
2078,313,298,2024-11-15,4,3835.41,15341.64
2890,489,298,2024-04-15,4,3835.41,15341.64
409,792,397,2023-10-17,4,2982.33,11929.32
1322,256,397,2023-11-26,2,2982.33,5964.66
1542,611,397,2024-06-03,2,2982.33,5964.66
2308,918,397,2024-06-11,1,2982.33,2982.33
2615,790,397,2024-07-24,1,2982.33,2982.33
2878,763,397,2023-03-22,4,2982.33,11929.32
410,338,164,2024-11-10,4,4965.04,19860.16
1474,82,164,2024-07-31,2,4965.04,9930.08
2372,853,164,2023-12-08,4,4965.04,19860.16
2409,225,164,2023-12-05,2,4965.04,9930.08
2528,36,164,2023-12-19,2,4965.04,9930.08
2646,111,164,2023-03-11,2,4965.04,9930.08
2675,685,164,2023-04-11,1,4965.04,4965.04
411,831,376,2023-02-16,3,8585.58,25756.739999999998
1100,120,376,2024-12-06,4,8585.58,34342.32
1101,814,376,2023-12-02,4,8585.58,34342.32
2130,959,376,2023-05-06,2,8585.58,17171.16
2221,483,376,2023-05-27,4,8585.58,34342.32
2443,316,376,2024-11-26,3,8585.58,25756.739999999998
413,361,268,2023-08-02,4,1287.54,5150.16
1233,940,268,2024-10-27,4,1287.54,5150.16
1318,155,268,2023-11-02,4,1287.54,5150.16
1974,753,268,2024-01-18,1,1287.54,1287.54
2208,894,268,2023-08-01,1,1287.54,1287.54
415,392,74,2023-11-17,1,166.43,166.43
891,937,74,2024-08-05,3,166.43,499.29
1004,858,74,2023-07-05,1,166.43,166.43
1041,858,74,2023-10-14,4,166.43,665.72
1081,340,74,2023-11-20,4,166.43,665.72
1423,192,74,2023-09-10,4,166.43,665.72
1639,471,74,2023-01-14,2,166.43,332.86
2085,882,74,2024-10-29,4,166.43,665.72
2121,891,74,2023-07-22,2,166.43,332.86
2742,317,74,2024-03-07,3,166.43,499.29
416,218,73,2023-10-01,4,3851.21,15404.84
1092,70,73,2023-01-24,1,3851.21,3851.21
2509,156,73,2023-09-19,4,3851.21,15404.84
2535,957,73,2024-03-30,4,3851.21,15404.84
2703,440,73,2023-11-04,3,3851.21,11553.630000000001
418,669,199,2023-11-09,1,3400.73,3400.73
1030,650,199,2024-10-12,3,3400.73,10202.19
1181,339,199,2023-12-29,3,3400.73,10202.19
1716,184,199,2023-07-29,2,3400.73,6801.46
2252,1000,199,2024-07-17,1,3400.73,3400.73
2463,246,199,2023-03-08,4,3400.73,13602.92
419,202,130,2023-12-29,4,9997.17,39988.68
444,514,130,2023-12-20,3,9997.17,29991.510000000002
688,621,130,2024-01-17,4,9997.17,39988.68
955,62,130,2024-01-22,4,9997.17,39988.68
1026,386,130,2023-09-25,4,9997.17,39988.68
1059,685,130,2023-03-12,2,9997.17,19994.34
1226,567,130,2023-03-03,3,9997.17,29991.510000000002
1332,223,130,2023-10-03,2,9997.17,19994.34
2264,981,130,2024-12-03,2,9997.17,19994.34
2845,913,130,2023-02-24,4,9997.17,39988.68
2854,178,130,2024-08-26,1,9997.17,9997.17
421,322,312,2024-01-15,2,1383.05,2766.1
559,41,312,2023-10-05,3,1383.05,4149.15
1613,871,312,2023-12-22,3,1383.05,4149.15
1762,900,312,2024-07-27,2,1383.05,2766.1
1870,138,312,2023-07-18,3,1383.05,4149.15
2865,635,312,2024-07-14,4,1383.05,5532.2
422,518,60,2024-12-11,4,221.87,887.48
426,318,320,2023-04-26,4,5035.85,20143.4
716,864,320,2024-07-03,2,5035.85,10071.7
1021,59,320,2023-07-12,1,5035.85,5035.85
2290,431,320,2024-06-11,1,5035.85,5035.85
2464,720,320,2023-07-16,3,5035.85,15107.550000000001
2784,313,320,2023-08-20,1,5035.85,5035.85
428,965,341,2023-02-11,2,9314.99,18629.98
870,668,341,2023-11-09,2,9314.99,18629.98
1075,388,341,2023-08-01,4,9314.99,37259.96
1406,960,341,2023-09-10,2,9314.99,18629.98
1565,383,341,2024-07-22,3,9314.99,27944.97
1576,717,341,2023-03-17,4,9314.99,37259.96
2470,363,341,2023-05-18,4,9314.99,37259.96
430,474,157,2024-12-22,2,9699.12,19398.24
556,785,157,2024-12-02,3,9699.12,29097.36
721,362,157,2024-03-19,4,9699.12,38796.48
1095,608,157,2023-07-27,1,9699.12,9699.12
1167,356,157,2023-05-05,3,9699.12,29097.36
2766,630,157,2023-11-03,2,9699.12,19398.24
431,468,206,2023-07-25,1,989.14,989.14
615,490,206,2023-06-29,2,989.14,1978.28
908,534,206,2023-07-12,4,989.14,3956.56
1787,960,206,2024-02-16,1,989.14,989.14
2056,864,206,2024-12-15,1,989.14,989.14
432,425,474,2024-04-10,2,8310.98,16621.96
798,147,474,2023-11-11,3,8310.98,24932.94
1038,178,474,2024-10-25,2,8310.98,16621.96
1530,720,474,2023-03-29,1,8310.98,8310.98
1737,105,474,2023-06-07,3,8310.98,24932.94
2188,639,474,2023-03-08,4,8310.98,33243.92
2825,849,474,2023-07-24,2,8310.98,16621.96
2898,268,474,2023-01-29,4,8310.98,33243.92
435,689,223,2024-09-09,1,342.53,342.53
1096,675,223,2024-12-17,1,342.53,342.53
1315,239,223,2023-01-01,1,342.53,342.53
2367,478,223,2023-12-10,1,342.53,342.53
436,204,89,2023-04-28,3,5365.94,16097.82
668,207,89,2024-09-12,1,5365.94,5365.94
1033,207,89,2023-05-21,3,5365.94,16097.82
1479,844,89,2023-05-22,4,5365.94,21463.76
2267,90,89,2024-12-01,3,5365.94,16097.82
438,387,434,2023-11-05,1,6931.96,6931.96
916,732,434,2023-11-29,3,6931.96,20795.88
1681,506,434,2024-03-22,1,6931.96,6931.96
2248,879,434,2024-04-23,4,6931.96,27727.84
2681,86,434,2024-07-31,3,6931.96,20795.88
2941,759,434,2024-10-31,1,6931.96,6931.96
441,345,183,2023-04-10,1,3054.51,3054.51
480,352,183,2024-02-07,1,3054.51,3054.51
1078,887,183,2024-04-15,3,3054.51,9163.53
1232,277,183,2024-06-03,3,3054.51,9163.53
443,208,493,2023-11-01,3,7865.77,23597.31
906,736,493,2023-06-02,1,7865.77,7865.77
1903,935,493,2024-09-06,2,7865.77,15731.54
2207,448,493,2023-06-20,1,7865.77,7865.77
2239,642,493,2023-01-31,2,7865.77,15731.54
2324,221,493,2024-02-20,3,7865.77,23597.31
2423,108,493,2024-09-14,3,7865.77,23597.31
448,166,359,2023-03-04,2,8398.83,16797.66
542,127,359,2024-07-22,3,8398.83,25196.489999999998
1319,181,359,2024-06-10,2,8398.83,16797.66
2082,458,359,2024-07-23,2,8398.83,16797.66
2717,523,359,2023-02-13,4,8398.83,33595.32
2896,66,359,2023-05-07,3,8398.83,25196.489999999998
450,154,106,2023-10-09,3,5499.27,16497.81
743,976,106,2023-07-29,3,5499.27,16497.81
784,650,106,2024-12-01,3,5499.27,16497.81
1294,811,106,2023-01-20,4,5499.27,21997.08
1324,73,106,2023-11-21,3,5499.27,16497.81
1621,781,106,2024-05-06,4,5499.27,21997.08
2074,876,106,2023-12-02,2,5499.27,10998.54
2740,267,106,2023-05-01,2,5499.27,10998.54
2861,979,106,2023-07-14,2,5499.27,10998.54
2961,421,106,2023-07-16,3,5499.27,16497.81
2997,631,106,2023-06-03,1,5499.27,5499.27
454,219,186,2024-09-30,1,2634.87,2634.87
1472,731,186,2024-06-23,3,2634.87,7904.61
1512,72,186,2024-06-10,1,2634.87,2634.87
1767,367,186,2023-12-25,4,2634.87,10539.48
2453,444,186,2024-05-03,4,2634.87,10539.48
2888,944,186,2023-12-22,4,2634.87,10539.48
456,495,82,2023-07-09,1,5844.19,5844.19
652,662,82,2024-09-17,2,5844.19,11688.38
736,630,82,2023-04-26,3,5844.19,17532.57
982,355,82,2024-04-06,4,5844.19,23376.76
1090,575,82,2024-03-28,3,5844.19,17532.57
1520,120,82,2023-09-28,2,5844.19,11688.38
2023,44,82,2023-03-21,2,5844.19,11688.38
2042,880,82,2023-08-07,4,5844.19,23376.76
2297,64,82,2023-03-23,4,5844.19,23376.76
2554,452,82,2023-12-31,4,5844.19,23376.76
2728,938,82,2023-08-23,4,5844.19,23376.76
2770,305,82,2024-11-06,1,5844.19,5844.19
460,553,192,2023-02-22,4,9299.65,37198.6
656,185,192,2024-04-07,1,9299.65,9299.65
892,429,192,2024-09-06,4,9299.65,37198.6
950,96,192,2024-09-23,2,9299.65,18599.3
1245,64,192,2023-04-11,2,9299.65,18599.3
1273,222,192,2024-05-10,4,9299.65,37198.6
461,950,325,2024-04-30,1,6380.8,6380.8
698,444,325,2023-05-16,4,6380.8,25523.2
1608,758,325,2024-10-25,4,6380.8,25523.2
1803,693,325,2024-09-28,1,6380.8,6380.8
1943,335,325,2024-04-03,4,6380.8,25523.2
1969,655,325,2024-02-14,3,6380.8,19142.4
2140,291,325,2024-09-10,3,6380.8,19142.4
2312,965,325,2024-04-25,2,6380.8,12761.6
2613,409,325,2024-04-13,4,6380.8,25523.2
2664,204,325,2023-10-30,1,6380.8,6380.8
462,148,467,2024-10-05,3,2269.26,6807.780000000001
466,483,467,2024-02-13,4,2269.26,9077.04
483,745,467,2023-10-31,1,2269.26,2269.26
488,258,467,2023-08-22,4,2269.26,9077.04
2948,770,467,2024-10-31,1,2269.26,2269.26
2950,487,467,2023-05-02,3,2269.26,6807.780000000001
467,367,382,2023-01-07,2,4411.53,8823.06
528,800,382,2024-09-14,3,4411.53,13234.59
1206,315,382,2024-03-16,1,4411.53,4411.53
1408,383,382,2023-10-12,4,4411.53,17646.12
1437,65,382,2023-05-19,2,4411.53,8823.06
1723,371,382,2024-01-10,4,4411.53,17646.12
2107,288,382,2023-07-24,2,4411.53,8823.06
2225,262,382,2023-02-13,3,4411.53,13234.59
2353,954,382,2024-05-07,1,4411.53,4411.53
469,414,318,2023-07-16,3,9994.72,29984.159999999996
749,457,318,2024-01-29,3,9994.72,29984.159999999996
1062,917,318,2024-09-08,1,9994.72,9994.72
1157,501,318,2024-09-29,3,9994.72,29984.159999999996
2093,382,318,2024-08-19,3,9994.72,29984.159999999996
2454,298,318,2024-12-22,4,9994.72,39978.88
470,309,144,2024-01-02,1,9078.73,9078.73
491,65,144,2024-02-07,4,9078.73,36314.92
1164,114,144,2024-05-01,1,9078.73,9078.73
1587,328,144,2024-04-13,2,9078.73,18157.46
2434,195,144,2024-07-03,1,9078.73,9078.73
2436,795,144,2024-06-24,4,9078.73,36314.92
2729,220,144,2023-04-17,4,9078.73,36314.92
2982,426,144,2024-11-20,3,9078.73,27236.19
471,802,384,2023-09-07,2,3483.86,6967.72
820,354,384,2023-10-30,4,3483.86,13935.44
1888,861,384,2024-08-13,4,3483.86,13935.44
2689,211,384,2024-11-16,3,3483.86,10451.58
2929,33,384,2024-04-22,4,3483.86,13935.44
2940,844,384,2024-05-24,4,3483.86,13935.44
474,134,324,2024-01-15,4,1198.68,4794.72
1065,781,324,2023-03-25,1,1198.68,1198.68
1480,428,324,2024-01-03,4,1198.68,4794.72
1629,936,324,2024-12-13,3,1198.68,3596.04
1715,147,324,2023-08-17,2,1198.68,2397.36
2155,270,324,2023-09-14,3,1198.68,3596.04
2167,69,324,2024-05-20,3,1198.68,3596.04
476,283,217,2024-12-01,1,7030.34,7030.34
1117,914,217,2024-12-16,4,7030.34,28121.36
2068,487,217,2023-04-25,2,7030.34,14060.68
2457,845,217,2024-09-03,3,7030.34,21091.02
2659,188,217,2024-03-09,1,7030.34,7030.34
477,778,492,2024-03-30,2,8370.54,16741.08
881,364,492,2024-09-27,1,8370.54,8370.54
1132,799,492,2024-01-11,2,8370.54,16741.08
1748,696,492,2024-01-16,1,8370.54,8370.54
2395,107,492,2024-04-01,4,8370.54,33482.16
2583,372,492,2024-09-15,2,8370.54,16741.08
2852,71,492,2024-05-17,3,8370.54,25111.620000000003
481,560,270,2023-02-27,3,7234.49,21703.47
601,319,270,2023-08-05,2,7234.49,14468.98
988,571,270,2023-06-26,1,7234.49,7234.49
2734,443,270,2024-07-19,3,7234.49,21703.47
2778,429,270,2023-08-23,2,7234.49,14468.98
484,443,358,2023-04-25,1,9119.58,9119.58
1815,87,358,2023-03-17,2,9119.58,18239.16
2079,976,358,2024-10-27,1,9119.58,9119.58
2302,660,358,2024-10-04,2,9119.58,18239.16
2360,649,358,2023-04-20,2,9119.58,18239.16
2455,808,358,2023-01-29,3,9119.58,27358.739999999998
485,100,100,2023-07-29,3,8371.25,25113.75
714,544,100,2024-05-18,4,8371.25,33485.0
890,962,100,2024-06-21,3,8371.25,25113.75
1236,425,100,2024-08-19,3,8371.25,25113.75
1940,694,100,2023-05-21,1,8371.25,8371.25
2688,43,100,2024-06-02,4,8371.25,33485.0
2752,629,100,2024-07-27,3,8371.25,25113.75
2901,530,100,2024-04-08,2,8371.25,16742.5
486,59,7,2023-02-10,3,8728.82,26186.46
506,868,7,2024-01-29,1,8728.82,8728.82
567,757,7,2023-02-07,4,8728.82,34915.28
1796,283,7,2024-01-25,4,8728.82,34915.28
2128,96,7,2024-01-26,1,8728.82,8728.82
2328,948,7,2023-06-16,1,8728.82,8728.82
2630,935,7,2024-07-31,2,8728.82,17457.64
489,413,305,2024-08-12,3,8458.06,25374.18
792,206,305,2024-01-29,2,8458.06,16916.12
1758,968,305,2024-11-03,4,8458.06,33832.24
2517,846,305,2023-03-18,4,8458.06,33832.24
2889,39,305,2024-12-09,1,8458.06,8458.06
495,266,72,2023-12-02,2,5220.67,10441.34
1461,975,72,2024-02-14,2,5220.67,10441.34
2025,920,72,2023-03-06,2,5220.67,10441.34
2272,861,72,2023-11-05,2,5220.67,10441.34
2429,171,72,2024-10-08,4,5220.67,20882.68
2959,748,72,2024-03-13,2,5220.67,10441.34
496,821,210,2024-06-22,4,6365.77,25463.08
1483,444,210,2023-12-18,4,6365.77,25463.08
1975,415,210,2023-06-07,4,6365.77,25463.08
2393,245,210,2023-09-22,4,6365.77,25463.08
2788,541,210,2024-08-14,4,6365.77,25463.08
499,662,500,2023-07-10,4,5195.37,20781.48
500,947,83,2023-11-20,2,5640.92,11281.84
823,758,83,2023-08-28,4,5640.92,22563.68
1647,694,83,2023-05-27,4,5640.92,22563.68
2662,475,83,2024-05-13,4,5640.92,22563.68
2939,405,83,2023-02-24,3,5640.92,16922.760000000002
502,917,273,2023-10-11,4,8831.72,35326.88
608,833,273,2023-08-06,3,8831.72,26495.159999999996
685,242,273,2024-07-02,4,8831.72,35326.88
849,817,273,2023-02-04,1,8831.72,8831.72
894,899,273,2023-12-29,3,8831.72,26495.159999999996
1067,868,273,2024-10-27,2,8831.72,17663.44
1131,957,273,2024-10-31,1,8831.72,8831.72
1695,499,273,2023-07-13,1,8831.72,8831.72
2173,281,273,2024-08-13,1,8831.72,8831.72
2698,299,273,2024-03-19,4,8831.72,35326.88
510,284,36,2024-04-10,4,5371.68,21486.72
947,122,36,2023-05-29,3,5371.68,16115.04
1952,785,36,2024-10-01,1,5371.68,5371.68
2657,673,36,2024-12-11,4,5371.68,21486.72
517,137,285,2023-08-10,3,4722.98,14168.939999999999
796,758,285,2023-08-07,2,4722.98,9445.96
1507,270,285,2024-07-14,2,4722.98,9445.96
1963,163,285,2024-02-01,3,4722.98,14168.939999999999
2487,505,285,2023-05-03,2,4722.98,9445.96
2694,752,285,2024-02-01,3,4722.98,14168.939999999999
521,650,337,2023-12-15,2,7982.78,15965.56
1066,923,337,2023-02-12,4,7982.78,31931.12
1222,907,337,2024-11-30,4,7982.78,31931.12
1922,495,337,2023-06-16,1,7982.78,7982.78
2178,368,337,2023-01-23,3,7982.78,23948.34
2739,263,337,2023-11-13,3,7982.78,23948.34
2744,921,337,2024-08-18,2,7982.78,15965.56
522,420,174,2023-08-13,3,4490.21,13470.630000000001
1120,331,174,2024-02-20,3,4490.21,13470.630000000001
1701,371,174,2023-07-06,4,4490.21,17960.84
2456,737,174,2023-02-08,4,4490.21,17960.84
526,618,383,2024-12-12,4,3387.78,13551.12
588,331,383,2024-10-14,1,3387.78,3387.78
729,137,383,2023-04-13,3,3387.78,10163.34
1344,309,383,2024-12-08,4,3387.78,13551.12
2639,532,383,2023-06-19,2,3387.78,6775.56
2867,283,383,2024-12-13,2,3387.78,6775.56
533,842,166,2024-04-24,3,5670.85,17012.550000000003
1047,384,166,2024-02-19,1,5670.85,5670.85
1643,417,166,2024-03-18,4,5670.85,22683.4
1841,948,166,2023-03-30,2,5670.85,11341.7
2063,792,166,2023-11-27,2,5670.85,11341.7
2263,804,166,2023-11-23,3,5670.85,17012.550000000003
2283,124,166,2023-02-08,2,5670.85,11341.7
2451,381,166,2024-05-06,3,5670.85,17012.550000000003
2504,194,166,2024-08-03,3,5670.85,17012.550000000003
2996,179,166,2023-09-30,4,5670.85,22683.4
535,795,78,2023-09-14,1,1102.47,1102.47
909,518,78,2024-09-18,1,1102.47,1102.47
1204,709,78,2024-11-30,1,1102.47,1102.47
1237,571,78,2023-01-28,2,1102.47,2204.94
1625,661,78,2023-09-25,3,1102.47,3307.41
1826,149,78,2024-01-11,1,1102.47,1102.47
2111,424,78,2024-10-31,3,1102.47,3307.41
538,419,176,2023-10-16,1,5954.93,5954.93
1044,318,176,2024-01-21,4,5954.93,23819.72
2126,811,176,2024-02-21,3,5954.93,17864.79
2158,113,176,2023-02-21,2,5954.93,11909.86
2295,618,176,2023-08-06,4,5954.93,23819.72
2635,54,176,2023-06-13,1,5954.93,5954.93
2710,991,176,2023-01-24,3,5954.93,17864.79
2987,567,176,2023-07-15,2,5954.93,11909.86
540,507,54,2024-07-05,4,3903.97,15615.88
884,745,54,2023-03-18,4,3903.97,15615.88
541,341,184,2024-12-09,2,2479.79,4959.58
806,509,184,2024-12-02,3,2479.79,7439.37
1136,458,184,2024-06-17,2,2479.79,4959.58
1911,893,184,2024-03-17,3,2479.79,7439.37
2228,491,184,2024-05-11,4,2479.79,9919.16
543,409,222,2023-10-25,4,6905.32,27621.28
639,188,222,2023-12-20,1,6905.32,6905.32
1253,726,222,2023-07-07,1,6905.32,6905.32
549,379,224,2023-07-18,2,3130.76,6261.52
594,650,224,2024-06-05,4,3130.76,12523.04
990,92,224,2023-02-26,4,3130.76,12523.04
2340,148,224,2024-06-12,3,3130.76,9392.28
551,923,59,2024-03-12,4,8907.56,35630.24
739,87,59,2023-08-18,2,8907.56,17815.12
1713,273,59,2024-03-03,2,8907.56,17815.12
2597,83,59,2024-03-25,4,8907.56,35630.24
2713,779,59,2023-11-21,1,8907.56,8907.56
553,915,393,2024-08-18,3,6788.24,20364.72
1379,236,393,2024-02-20,2,6788.24,13576.48
2035,164,393,2024-08-28,4,6788.24,27152.96
2143,980,393,2023-01-23,4,6788.24,27152.96
2345,850,393,2023-03-25,4,6788.24,27152.96
2829,650,393,2024-09-10,3,6788.24,20364.72
2844,516,393,2023-12-05,4,6788.24,27152.96
555,860,385,2023-11-19,3,7416.36,22249.079999999998
868,25,385,2023-12-25,3,7416.36,22249.079999999998
876,505,385,2023-01-16,1,7416.36,7416.36
1862,739,385,2023-12-25,4,7416.36,29665.44
2384,194,385,2024-04-19,4,7416.36,29665.44
2569,711,385,2024-05-01,2,7416.36,14832.72
560,170,196,2024-10-12,3,6362.19,19086.57
779,416,196,2023-11-14,4,6362.19,25448.76
1763,934,196,2024-04-10,2,6362.19,12724.38
1961,429,196,2024-05-12,3,6362.19,19086.57
